xPair,darkrgb,darkcolorIndex,lightrgb,lightcolorIndex,lightL,lightA,lightB,darkL,darkA,darkB,diffLighting,lightAssoc,darkAssoc,diffRating
1158,#b9b9b9,27,#eddcad,44,88,-1.3084,24.966,75,0,0,13,0.439671053,0.778881579,-0.339210526
1159,#632b14,45,#b9b9b9,27,75,0,0,25,23.657,26.274,50,0.778881579,0.038223684,0.740657895
1160,#a8664b,46,#b9b9b9,27,75,0,0,50,23.657,26.274,25,0.778881579,0.053223684,0.725657895
1161,#c94e4b,48,#b9b9b9,27,75,0,0,50,48.623,27.583,25,0.778881579,0.044276316,0.734605263
1162,#e81a4b,49,#b9b9b9,27,75,0,0,50,73.589,28.891,25,0.778881579,0.015921053,0.762960526
1163,#0e8a19,50,#b9b9b9,27,75,0,0,50,-52.548,47.315,25,0.778881579,0.088815789,0.690065789
1164,#b9b9b9,27,#8cf47e,52,88,-52.548,47.315,75,0,0,13,0.273421053,0.778881579,-0.505460526
1165,#608218,53,#b9b9b9,27,75,0,0,50,-27.583,48.623,25,0.778881579,0.079868421,0.699013158
1166,#b9b9b9,27,#c8e97d,55,88,-27.583,48.623,75,0,0,13,0.254539474,0.778881579,-0.524342105
1167,#897618,56,#b9b9b9,27,75,0,0,50,-2.6168,49.931,25,0.778881579,0.046513158,0.732368421
1168,#b9b9b9,27,#f7db7c,58,88,-2.6168,49.931,75,0,0,13,0.201578947,0.778881579,-0.577302632
1169,#ac6619,59,#b9b9b9,27,75,0,0,50,22.349,51.24,25,0.778881579,0.066052632,0.712828947
1170,#cc4f1b,61,#b9b9b9,27,75,0,0,50,47.315,52.548,25,0.778881579,0.031184211,0.747697368
1171,#ea1d1d,62,#b9b9b9,27,75,0,0,50,72.28,53.857,25,0.778881579,0.017039474,0.761842105
1172,#b9b9b9,27,#3efe44,63,88,-78.822,70.972,75,0,0,13,0.109144737,0.778881579,-0.669736842
1173,#b9b9b9,27,#9af443,65,88,-53.857,72.28,75,0,0,13,0.1425,0.778881579,-0.636381579
1174,#b9b9b9,27,#d0e942,67,88,-28.891,73.589,75,0,0,13,0.120657895,0.778881579,-0.658223684
1175,#b9b9b9,27,#fcdb42,69,88,-3.9252,74.897,75,0,0,13,0.078618421,0.778881579,-0.700263158
1176,#dddddd,29,#ffffff,28,100,0,0,88,0,0,12,0.864671053,0.877763158,-0.013092105
1177,#5e2b3a,30,#ffffff,28,100,0,0,25,24.966,1.3084,75,0.864671053,0.040263158,0.824407895
1178,#a06776,31,#ffffff,28,100,0,0,50,24.966,1.3084,50,0.864671053,0.093815789,0.770855263
1179,#e6a8b7,32,#ffffff,28,100,0,0,75,24.966,1.3084,25,0.864671053,0.175197368,0.689473684
1180,#c34f74,33,#ffffff,28,100,0,0,50,49.931,2.6168,50,0.864671053,0.071578947,0.793092105
1181,#e31b73,34,#ffffff,28,100,0,0,50,74.897,3.9252,50,0.864671053,0.033289474,0.831381579
1182,#4bcf8e,35,#ffffff,28,100,0,0,75,-51.24,22.349,25,0.864671053,0.445789474,0.418881579
1183,#73f5b0,36,#ffffff,28,100,0,0,88,-51.24,22.349,12,0.864671053,0.526315789,0.338355263
1184,#184415,37,#ffffff,28,100,0,0,25,-26.274,23.657,75,0.864671053,0.059144737,0.805526316
1185,#55824d,38,#ffffff,28,100,0,0,50,-26.274,23.657,50,0.864671053,0.170526316,0.694144737
1186,#96c58c,39,#ffffff,28,100,0,0,75,-26.274,23.657,25,0.864671053,0.374934211,0.489736842
1187,#baeaaf,40,#ffffff,28,100,0,0,88,-26.274,23.657,12,0.864671053,0.533815789,0.330855263
1188,#443b14,41,#ffffff,28,100,0,0,25,-1.3084,24.966,75,0.864671053,0.055723684,0.808947368
1189,#83764c,42,#ffffff,28,100,0,0,50,-1.3084,24.966,50,0.864671053,0.13375,0.730921053
1190,#c7b88b,43,#ffffff,28,100,0,0,75,-1.3084,24.966,25,0.864671053,0.360921053,0.50375
1191,#eddcad,44,#ffffff,28,100,0,0,88,-1.3084,24.966,12,0.864671053,0.439671053,0.425
1192,#632b14,45,#ffffff,28,100,0,0,25,23.657,26.274,75,0.864671053,0.038223684,0.826447368
1193,#a8664b,46,#ffffff,28,100,0,0,50,23.657,26.274,50,0.864671053,0.053223684,0.811447368
1194,#f1a78a,47,#ffffff,28,100,0,0,75,23.657,26.274,25,0.864671053,0.124078947,0.740592105
1195,#c94e4b,48,#ffffff,28,100,0,0,50,48.623,27.583,50,0.864671053,0.044276316,0.820394737
1196,#e81a4b,49,#ffffff,28,100,0,0,50,73.589,28.891,50,0.864671053,0.015921053,0.84875
1197,#0e8a19,50,#ffffff,28,100,0,0,50,-52.548,47.315,50,0.864671053,0.088815789,0.775855263
1198,#67cf5c,51,#ffffff,28,100,0,0,75,-52.548,47.315,25,0.864671053,0.200789474,0.663881579
1199,#8cf47e,52,#ffffff,28,100,0,0,88,-52.548,47.315,12,0.864671053,0.273421053,0.59125
1200,#608218,53,#ffffff,28,100,0,0,50,-27.583,48.623,50,0.864671053,0.079868421,0.784802632
1201,#a3c55b,54,#ffffff,28,100,0,0,75,-27.583,48.623,25,0.864671053,0.169671053,0.695
1202,#c8e97d,55,#ffffff,28,100,0,0,88,-27.583,48.623,12,0.864671053,0.254539474,0.610131579
1203,#897618,56,#ffffff,28,100,0,0,50,-2.6168,49.931,50,0.864671053,0.046513158,0.818157895
1204,#d0b85a,57,#ffffff,28,100,0,0,75,-2.6168,49.931,25,0.864671053,0.146973684,0.717697368
1205,#f7db7c,58,#ffffff,28,100,0,0,88,-2.6168,49.931,12,0.864671053,0.201578947,0.663092105
1206,#ac6619,59,#ffffff,28,100,0,0,50,22.349,51.24,50,0.864671053,0.066052632,0.798618421
1207,#f7a75a,60,#ffffff,28,100,0,0,75,22.349,51.24,25,0.864671053,0.105526316,0.759144737
1208,#cc4f1b,61,#ffffff,28,100,0,0,50,47.315,52.548,50,0.864671053,0.031184211,0.833486842
1209,#ea1d1d,62,#ffffff,28,100,0,0,50,72.28,53.857,50,0.864671053,0.017039474,0.847631579
1210,#3efe44,63,#ffffff,28,100,0,0,88,-78.822,70.972,12,0.864671053,0.109144737,0.755526316
1211,#73cf10,64,#ffffff,28,100,0,0,75,-53.857,72.28,25,0.864671053,0.103815789,0.760855263
1212,#9af443,65,#ffffff,28,100,0,0,88,-53.857,72.28,12,0.864671053,0.1425,0.722171053
1213,#aac510,66,#ffffff,28,100,0,0,75,-28.891,73.589,25,0.864671053,0.094210526,0.770460526
1214,#d0e942,67,#ffffff,28,100,0,0,88,-28.891,73.589,12,0.864671053,0.120657895,0.744013158
1215,#d5b811,68,#ffffff,28,100,0,0,75,-3.9252,74.897,25,0.864671053,0.068157895,0.796513158
1216,#fcdb42,69,#ffffff,28,100,0,0,88,-3.9252,74.897,12,0.864671053,0.078618421,0.786052632
1217,#fba714,70,#ffffff,28,100,0,0,75,21.041,76.206,25,0.864671053,0.046710526,0.817960526
1218,#5e2b3a,30,#dddddd,29,88,0,0,25,24.966,1.3084,63,0.877763158,0.040263158,0.8375
1219,#a06776,31,#dddddd,29,88,0,0,50,24.966,1.3084,38,0.877763158,0.093815789,0.783947368
1220,#e6a8b7,32,#dddddd,29,88,0,0,75,24.966,1.3084,13,0.877763158,0.175197368,0.702565789
1221,#c34f74,33,#dddddd,29,88,0,0,50,49.931,2.6168,38,0.877763158,0.071578947,0.806184211
1222,#e31b73,34,#dddddd,29,88,0,0,50,74.897,3.9252,38,0.877763158,0.033289474,0.844473684
1223,#4bcf8e,35,#dddddd,29,88,0,0,75,-51.24,22.349,13,0.877763158,0.445789474,0.431973684
1224,#184415,37,#dddddd,29,88,0,0,25,-26.274,23.657,63,0.877763158,0.059144737,0.818618421
1225,#55824d,38,#dddddd,29,88,0,0,50,-26.274,23.657,38,0.877763158,0.170526316,0.707236842
1226,#96c58c,39,#dddddd,29,88,0,0,75,-26.274,23.657,13,0.877763158,0.374934211,0.502828947
1227,#443b14,41,#dddddd,29,88,0,0,25,-1.3084,24.966,63,0.877763158,0.055723684,0.822039474
1228,#83764c,42,#dddddd,29,88,0,0,50,-1.3084,24.966,38,0.877763158,0.13375,0.744013158
1229,#c7b88b,43,#dddddd,29,88,0,0,75,-1.3084,24.966,13,0.877763158,0.360921053,0.516842105
1230,#632b14,45,#dddddd,29,88,0,0,25,23.657,26.274,63,0.877763158,0.038223684,0.839539474
1231,#a8664b,46,#dddddd,29,88,0,0,50,23.657,26.274,38,0.877763158,0.053223684,0.824539474
1232,#f1a78a,47,#dddddd,29,88,0,0,75,23.657,26.274,13,0.877763158,0.124078947,0.753684211
1233,#c94e4b,48,#dddddd,29,88,0,0,50,48.623,27.583,38,0.877763158,0.044276316,0.833486842
1234,#e81a4b,49,#dddddd,29,88,0,0,50,73.589,28.891,38,0.877763158,0.015921053,0.861842105
1235,#0e8a19,50,#dddddd,29,88,0,0,50,-52.548,47.315,38,0.877763158,0.088815789,0.788947368
1236,#67cf5c,51,#dddddd,29,88,0,0,75,-52.548,47.315,13,0.877763158,0.200789474,0.676973684
1237,#608218,53,#dddddd,29,88,0,0,50,-27.583,48.623,38,0.877763158,0.079868421,0.797894737
1238,#a3c55b,54,#dddddd,29,88,0,0,75,-27.583,48.623,13,0.877763158,0.169671053,0.708092105
1239,#897618,56,#dddddd,29,88,0,0,50,-2.6168,49.931,38,0.877763158,0.046513158,0.83125
1240,#d0b85a,57,#dddddd,29,88,0,0,75,-2.6168,49.931,13,0.877763158,0.146973684,0.730789474
1241,#ac6619,59,#dddddd,29,88,0,0,50,22.349,51.24,38,0.877763158,0.066052632,0.811710526
1242,#f7a75a,60,#dddddd,29,88,0,0,75,22.349,51.24,13,0.877763158,0.105526316,0.772236842
1243,#cc4f1b,61,#dddddd,29,88,0,0,50,47.315,52.548,38,0.877763158,0.031184211,0.846578947
1244,#ea1d1d,62,#dddddd,29,88,0,0,50,72.28,53.857,38,0.877763158,0.017039474,0.860723684
1245,#73cf10,64,#dddddd,29,88,0,0,75,-53.857,72.28,13,0.877763158,0.103815789,0.773947368
1246,#aac510,66,#dddddd,29,88,0,0,75,-28.891,73.589,13,0.877763158,0.094210526,0.783552632
1247,#d5b811,68,#dddddd,29,88,0,0,75,-3.9252,74.897,13,0.877763158,0.068157895,0.809605263
1248,#fba714,70,#dddddd,29,88,0,0,75,21.041,76.206,13,0.877763158,0.046710526,0.831052632
1249,#5e2b3a,30,#a06776,31,50,24.966,1.3084,25,24.966,1.3084,25,0.093815789,0.040263158,0.053552632
1250,#5e2b3a,30,#e6a8b7,32,75,24.966,1.3084,25,24.966,1.3084,50,0.175197368,0.040263158,0.134934211
1251,#5e2b3a,30,#c34f74,33,50,49.931,2.6168,25,24.966,1.3084,25,0.071578947,0.040263158,0.031315789
1252,#5e2b3a,30,#e31b73,34,50,74.897,3.9252,25,24.966,1.3084,25,0.033289474,0.040263158,-0.006973684
1253,#5e2b3a,30,#4bcf8e,35,75,-51.24,22.349,25,24.966,1.3084,50,0.445789474,0.040263158,0.405526316
1254,#5e2b3a,30,#73f5b0,36,88,-51.24,22.349,25,24.966,1.3084,63,0.526315789,0.040263158,0.486052632
1255,#5e2b3a,30,#55824d,38,50,-26.274,23.657,25,24.966,1.3084,25,0.170526316,0.040263158,0.130263158
1256,#5e2b3a,30,#96c58c,39,75,-26.274,23.657,25,24.966,1.3084,50,0.374934211,0.040263158,0.334671053
1257,#5e2b3a,30,#baeaaf,40,88,-26.274,23.657,25,24.966,1.3084,63,0.533815789,0.040263158,0.493552632
1258,#5e2b3a,30,#83764c,42,50,-1.3084,24.966,25,24.966,1.3084,25,0.13375,0.040263158,0.093486842
1259,#5e2b3a,30,#c7b88b,43,75,-1.3084,24.966,25,24.966,1.3084,50,0.360921053,0.040263158,0.320657895
1260,#5e2b3a,30,#eddcad,44,88,-1.3084,24.966,25,24.966,1.3084,63,0.439671053,0.040263158,0.399407895
1261,#5e2b3a,30,#a8664b,46,50,23.657,26.274,25,24.966,1.3084,25,0.053223684,0.040263158,0.012960526
1262,#5e2b3a,30,#f1a78a,47,75,23.657,26.274,25,24.966,1.3084,50,0.124078947,0.040263158,0.083815789
1263,#5e2b3a,30,#c94e4b,48,50,48.623,27.583,25,24.966,1.3084,25,0.044276316,0.040263158,0.004013158
1264,#5e2b3a,30,#e81a4b,49,50,73.589,28.891,25,24.966,1.3084,25,0.015921053,0.040263158,-0.024342105
1265,#5e2b3a,30,#0e8a19,50,50,-52.548,47.315,25,24.966,1.3084,25,0.088815789,0.040263158,0.048552632
1266,#5e2b3a,30,#67cf5c,51,75,-52.548,47.315,25,24.966,1.3084,50,0.200789474,0.040263158,0.160526316
1267,#5e2b3a,30,#8cf47e,52,88,-52.548,47.315,25,24.966,1.3084,63,0.273421053,0.040263158,0.233157895
1268,#5e2b3a,30,#608218,53,50,-27.583,48.623,25,24.966,1.3084,25,0.079868421,0.040263158,0.039605263
1269,#5e2b3a,30,#a3c55b,54,75,-27.583,48.623,25,24.966,1.3084,50,0.169671053,0.040263158,0.129407895
1270,#5e2b3a,30,#c8e97d,55,88,-27.583,48.623,25,24.966,1.3084,63,0.254539474,0.040263158,0.214276316
1271,#5e2b3a,30,#897618,56,50,-2.6168,49.931,25,24.966,1.3084,25,0.046513158,0.040263158,0.00625
1272,#5e2b3a,30,#d0b85a,57,75,-2.6168,49.931,25,24.966,1.3084,50,0.146973684,0.040263158,0.106710526
1273,#5e2b3a,30,#f7db7c,58,88,-2.6168,49.931,25,24.966,1.3084,63,0.201578947,0.040263158,0.161315789
1274,#5e2b3a,30,#ac6619,59,50,22.349,51.24,25,24.966,1.3084,25,0.066052632,0.040263158,0.025789474
1275,#5e2b3a,30,#f7a75a,60,75,22.349,51.24,25,24.966,1.3084,50,0.105526316,0.040263158,0.065263158
1276,#5e2b3a,30,#cc4f1b,61,50,47.315,52.548,25,24.966,1.3084,25,0.031184211,0.040263158,-0.009078947
1277,#5e2b3a,30,#ea1d1d,62,50,72.28,53.857,25,24.966,1.3084,25,0.017039474,0.040263158,-0.023223684
1278,#5e2b3a,30,#3efe44,63,88,-78.822,70.972,25,24.966,1.3084,63,0.109144737,0.040263158,0.068881579
1279,#5e2b3a,30,#73cf10,64,75,-53.857,72.28,25,24.966,1.3084,50,0.103815789,0.040263158,0.063552632
1280,#5e2b3a,30,#9af443,65,88,-53.857,72.28,25,24.966,1.3084,63,0.1425,0.040263158,0.102236842
1281,#5e2b3a,30,#aac510,66,75,-28.891,73.589,25,24.966,1.3084,50,0.094210526,0.040263158,0.053947368
1282,#5e2b3a,30,#d0e942,67,88,-28.891,73.589,25,24.966,1.3084,63,0.120657895,0.040263158,0.080394737
1283,#5e2b3a,30,#d5b811,68,75,-3.9252,74.897,25,24.966,1.3084,50,0.068157895,0.040263158,0.027894737
1284,#5e2b3a,30,#fcdb42,69,88,-3.9252,74.897,25,24.966,1.3084,63,0.078618421,0.040263158,0.038355263
1285,#5e2b3a,30,#fba714,70,75,21.041,76.206,25,24.966,1.3084,50,0.046710526,0.040263158,0.006447368
1286,#a06776,31,#e6a8b7,32,75,24.966,1.3084,50,24.966,1.3084,25,0.175197368,0.093815789,0.081381579
1287,#a06776,31,#4bcf8e,35,75,-51.24,22.349,50,24.966,1.3084,25,0.445789474,0.093815789,0.351973684
1288,#a06776,31,#73f5b0,36,88,-51.24,22.349,50,24.966,1.3084,38,0.526315789,0.093815789,0.4325
1289,#184415,37,#a06776,31,50,24.966,1.3084,25,-26.274,23.657,25,0.093815789,0.059144737,0.034671053
1290,#a06776,31,#96c58c,39,75,-26.274,23.657,50,24.966,1.3084,25,0.374934211,0.093815789,0.281118421
1291,#a06776,31,#baeaaf,40,88,-26.274,23.657,50,24.966,1.3084,38,0.533815789,0.093815789,0.44
1292,#443b14,41,#a06776,31,50,24.966,1.3084,25,-1.3084,24.966,25,0.093815789,0.055723684,0.038092105
1293,#a06776,31,#c7b88b,43,75,-1.3084,24.966,50,24.966,1.3084,25,0.360921053,0.093815789,0.267105263
1294,#a06776,31,#eddcad,44,88,-1.3084,24.966,50,24.966,1.3084,38,0.439671053,0.093815789,0.345855263
1295,#632b14,45,#a06776,31,50,24.966,1.3084,25,23.657,26.274,25,0.093815789,0.038223684,0.055592105
1296,#a06776,31,#f1a78a,47,75,23.657,26.274,50,24.966,1.3084,25,0.124078947,0.093815789,0.030263158
1297,#a06776,31,#67cf5c,51,75,-52.548,47.315,50,24.966,1.3084,25,0.200789474,0.093815789,0.106973684
1298,#a06776,31,#8cf47e,52,88,-52.548,47.315,50,24.966,1.3084,38,0.273421053,0.093815789,0.179605263
1299,#a06776,31,#a3c55b,54,75,-27.583,48.623,50,24.966,1.3084,25,0.169671053,0.093815789,0.075855263
1300,#a06776,31,#c8e97d,55,88,-27.583,48.623,50,24.966,1.3084,38,0.254539474,0.093815789,0.160723684
1301,#a06776,31,#d0b85a,57,75,-2.6168,49.931,50,24.966,1.3084,25,0.146973684,0.093815789,0.053157895
1302,#a06776,31,#f7db7c,58,88,-2.6168,49.931,50,24.966,1.3084,38,0.201578947,0.093815789,0.107763158
1303,#a06776,31,#f7a75a,60,75,22.349,51.24,50,24.966,1.3084,25,0.105526316,0.093815789,0.011710526
1304,#a06776,31,#3efe44,63,88,-78.822,70.972,50,24.966,1.3084,38,0.109144737,0.093815789,0.015328947
1305,#a06776,31,#73cf10,64,75,-53.857,72.28,50,24.966,1.3084,25,0.103815789,0.093815789,0.01
1306,#a06776,31,#9af443,65,88,-53.857,72.28,50,24.966,1.3084,38,0.1425,0.093815789,0.048684211
1307,#a06776,31,#aac510,66,75,-28.891,73.589,50,24.966,1.3084,25,0.094210526,0.093815789,0.000394737
1308,#a06776,31,#d0e942,67,88,-28.891,73.589,50,24.966,1.3084,38,0.120657895,0.093815789,0.026842105
1309,#a06776,31,#d5b811,68,75,-3.9252,74.897,50,24.966,1.3084,25,0.068157895,0.093815789,-0.025657895
1310,#a06776,31,#fcdb42,69,88,-3.9252,74.897,50,24.966,1.3084,38,0.078618421,0.093815789,-0.015197368
1311,#a06776,31,#fba714,70,75,21.041,76.206,50,24.966,1.3084,25,0.046710526,0.093815789,-0.047105263
1312,#c34f74,33,#e6a8b7,32,75,24.966,1.3084,50,49.931,2.6168,25,0.175197368,0.071578947,0.103618421
1313,#e31b73,34,#e6a8b7,32,75,24.966,1.3084,50,74.897,3.9252,25,0.175197368,0.033289474,0.141907895
1314,#e6a8b7,32,#73f5b0,36,88,-51.24,22.349,75,24.966,1.3084,13,0.526315789,0.175197368,0.351118421
1315,#184415,37,#e6a8b7,32,75,24.966,1.3084,25,-26.274,23.657,50,0.175197368,0.059144737,0.116052632
1316,#55824d,38,#e6a8b7,32,75,24.966,1.3084,50,-26.274,23.657,25,0.175197368,0.170526316,0.004671053
1317,#e6a8b7,32,#baeaaf,40,88,-26.274,23.657,75,24.966,1.3084,13,0.533815789,0.175197368,0.358618421
1318,#443b14,41,#e6a8b7,32,75,24.966,1.3084,25,-1.3084,24.966,50,0.175197368,0.055723684,0.119473684
1319,#83764c,42,#e6a8b7,32,75,24.966,1.3084,50,-1.3084,24.966,25,0.175197368,0.13375,0.041447368
1320,#e6a8b7,32,#eddcad,44,88,-1.3084,24.966,75,24.966,1.3084,13,0.439671053,0.175197368,0.264473684
1321,#632b14,45,#e6a8b7,32,75,24.966,1.3084,25,23.657,26.274,50,0.175197368,0.038223684,0.136973684
1322,#a8664b,46,#e6a8b7,32,75,24.966,1.3084,50,23.657,26.274,25,0.175197368,0.053223684,0.121973684
1323,#c94e4b,48,#e6a8b7,32,75,24.966,1.3084,50,48.623,27.583,25,0.175197368,0.044276316,0.130921053
1324,#e81a4b,49,#e6a8b7,32,75,24.966,1.3084,50,73.589,28.891,25,0.175197368,0.015921053,0.159276316
1325,#0e8a19,50,#e6a8b7,32,75,24.966,1.3084,50,-52.548,47.315,25,0.175197368,0.088815789,0.086381579
1326,#e6a8b7,32,#8cf47e,52,88,-52.548,47.315,75,24.966,1.3084,13,0.273421053,0.175197368,0.098223684
1327,#608218,53,#e6a8b7,32,75,24.966,1.3084,50,-27.583,48.623,25,0.175197368,0.079868421,0.095328947
1328,#e6a8b7,32,#c8e97d,55,88,-27.583,48.623,75,24.966,1.3084,13,0.254539474,0.175197368,0.079342105
1329,#897618,56,#e6a8b7,32,75,24.966,1.3084,50,-2.6168,49.931,25,0.175197368,0.046513158,0.128684211
1330,#e6a8b7,32,#f7db7c,58,88,-2.6168,49.931,75,24.966,1.3084,13,0.201578947,0.175197368,0.026381579
1331,#ac6619,59,#e6a8b7,32,75,24.966,1.3084,50,22.349,51.24,25,0.175197368,0.066052632,0.109144737
1332,#cc4f1b,61,#e6a8b7,32,75,24.966,1.3084,50,47.315,52.548,25,0.175197368,0.031184211,0.144013158
1333,#ea1d1d,62,#e6a8b7,32,75,24.966,1.3084,50,72.28,53.857,25,0.175197368,0.017039474,0.158157895
1334,#e6a8b7,32,#3efe44,63,88,-78.822,70.972,75,24.966,1.3084,13,0.109144737,0.175197368,-0.066052632
1335,#e6a8b7,32,#9af443,65,88,-53.857,72.28,75,24.966,1.3084,13,0.1425,0.175197368,-0.032697368
1336,#e6a8b7,32,#d0e942,67,88,-28.891,73.589,75,24.966,1.3084,13,0.120657895,0.175197368,-0.054539474
1337,#e6a8b7,32,#fcdb42,69,88,-3.9252,74.897,75,24.966,1.3084,13,0.078618421,0.175197368,-0.096578947
1338,#c34f74,33,#4bcf8e,35,75,-51.24,22.349,50,49.931,2.6168,25,0.445789474,0.071578947,0.374210526
1339,#c34f74,33,#73f5b0,36,88,-51.24,22.349,50,49.931,2.6168,38,0.526315789,0.071578947,0.454736842
1340,#184415,37,#c34f74,33,50,49.931,2.6168,25,-26.274,23.657,25,0.071578947,0.059144737,0.012434211
1341,#c34f74,33,#96c58c,39,75,-26.274,23.657,50,49.931,2.6168,25,0.374934211,0.071578947,0.303355263
1342,#c34f74,33,#baeaaf,40,88,-26.274,23.657,50,49.931,2.6168,38,0.533815789,0.071578947,0.462236842
1343,#443b14,41,#c34f74,33,50,49.931,2.6168,25,-1.3084,24.966,25,0.071578947,0.055723684,0.015855263
1344,#c34f74,33,#c7b88b,43,75,-1.3084,24.966,50,49.931,2.6168,25,0.360921053,0.071578947,0.289342105
1345,#c34f74,33,#eddcad,44,88,-1.3084,24.966,50,49.931,2.6168,38,0.439671053,0.071578947,0.368092105
1346,#632b14,45,#c34f74,33,50,49.931,2.6168,25,23.657,26.274,25,0.071578947,0.038223684,0.033355263
1347,#c34f74,33,#f1a78a,47,75,23.657,26.274,50,49.931,2.6168,25,0.124078947,0.071578947,0.0525
1348,#c34f74,33,#67cf5c,51,75,-52.548,47.315,50,49.931,2.6168,25,0.200789474,0.071578947,0.129210526
1349,#c34f74,33,#8cf47e,52,88,-52.548,47.315,50,49.931,2.6168,38,0.273421053,0.071578947,0.201842105
1350,#c34f74,33,#a3c55b,54,75,-27.583,48.623,50,49.931,2.6168,25,0.169671053,0.071578947,0.098092105
1351,#c34f74,33,#c8e97d,55,88,-27.583,48.623,50,49.931,2.6168,38,0.254539474,0.071578947,0.182960526
1352,#c34f74,33,#d0b85a,57,75,-2.6168,49.931,50,49.931,2.6168,25,0.146973684,0.071578947,0.075394737
1353,#c34f74,33,#f7db7c,58,88,-2.6168,49.931,50,49.931,2.6168,38,0.201578947,0.071578947,0.13
1354,#c34f74,33,#f7a75a,60,75,22.349,51.24,50,49.931,2.6168,25,0.105526316,0.071578947,0.033947368
1355,#c34f74,33,#3efe44,63,88,-78.822,70.972,50,49.931,2.6168,38,0.109144737,0.071578947,0.037565789
1356,#c34f74,33,#73cf10,64,75,-53.857,72.28,50,49.931,2.6168,25,0.103815789,0.071578947,0.032236842
1357,#c34f74,33,#9af443,65,88,-53.857,72.28,50,49.931,2.6168,38,0.1425,0.071578947,0.070921053
1358,#c34f74,33,#aac510,66,75,-28.891,73.589,50,49.931,2.6168,25,0.094210526,0.071578947,0.022631579
1359,#c34f74,33,#d0e942,67,88,-28.891,73.589,50,49.931,2.6168,38,0.120657895,0.071578947,0.049078947
1360,#c34f74,33,#d5b811,68,75,-3.9252,74.897,50,49.931,2.6168,25,0.068157895,0.071578947,-0.003421053
1361,#c34f74,33,#fcdb42,69,88,-3.9252,74.897,50,49.931,2.6168,38,0.078618421,0.071578947,0.007039474
1362,#c34f74,33,#fba714,70,75,21.041,76.206,50,49.931,2.6168,25,0.046710526,0.071578947,-0.024868421
1363,#e31b73,34,#4bcf8e,35,75,-51.24,22.349,50,74.897,3.9252,25,0.445789474,0.033289474,0.4125
1364,#e31b73,34,#73f5b0,36,88,-51.24,22.349,50,74.897,3.9252,38,0.526315789,0.033289474,0.493026316
1365,#184415,37,#e31b73,34,50,74.897,3.9252,25,-26.274,23.657,25,0.033289474,0.059144737,-0.025855263
1366,#e31b73,34,#96c58c,39,75,-26.274,23.657,50,74.897,3.9252,25,0.374934211,0.033289474,0.341644737
1367,#e31b73,34,#baeaaf,40,88,-26.274,23.657,50,74.897,3.9252,38,0.533815789,0.033289474,0.500526316
1368,#443b14,41,#e31b73,34,50,74.897,3.9252,25,-1.3084,24.966,25,0.033289474,0.055723684,-0.022434211
1369,#e31b73,34,#c7b88b,43,75,-1.3084,24.966,50,74.897,3.9252,25,0.360921053,0.033289474,0.327631579
1370,#e31b73,34,#eddcad,44,88,-1.3084,24.966,50,74.897,3.9252,38,0.439671053,0.033289474,0.406381579
1371,#632b14,45,#e31b73,34,50,74.897,3.9252,25,23.657,26.274,25,0.033289474,0.038223684,-0.004934211
1372,#e31b73,34,#f1a78a,47,75,23.657,26.274,50,74.897,3.9252,25,0.124078947,0.033289474,0.090789474
1373,#e31b73,34,#67cf5c,51,75,-52.548,47.315,50,74.897,3.9252,25,0.200789474,0.033289474,0.1675
1374,#e31b73,34,#8cf47e,52,88,-52.548,47.315,50,74.897,3.9252,38,0.273421053,0.033289474,0.240131579
1375,#e31b73,34,#a3c55b,54,75,-27.583,48.623,50,74.897,3.9252,25,0.169671053,0.033289474,0.136381579
1376,#e31b73,34,#c8e97d,55,88,-27.583,48.623,50,74.897,3.9252,38,0.254539474,0.033289474,0.22125
1377,#e31b73,34,#d0b85a,57,75,-2.6168,49.931,50,74.897,3.9252,25,0.146973684,0.033289474,0.113684211
1378,#e31b73,34,#f7db7c,58,88,-2.6168,49.931,50,74.897,3.9252,38,0.201578947,0.033289474,0.168289474
1379,#e31b73,34,#f7a75a,60,75,22.349,51.24,50,74.897,3.9252,25,0.105526316,0.033289474,0.072236842
1380,#e31b73,34,#3efe44,63,88,-78.822,70.972,50,74.897,3.9252,38,0.109144737,0.033289474,0.075855263
1381,#e31b73,34,#73cf10,64,75,-53.857,72.28,50,74.897,3.9252,25,0.103815789,0.033289474,0.070526316
1382,#e31b73,34,#9af443,65,88,-53.857,72.28,50,74.897,3.9252,38,0.1425,0.033289474,0.109210526
1383,#e31b73,34,#aac510,66,75,-28.891,73.589,50,74.897,3.9252,25,0.094210526,0.033289474,0.060921053
1384,#e31b73,34,#d0e942,67,88,-28.891,73.589,50,74.897,3.9252,38,0.120657895,0.033289474,0.087368421
1385,#e31b73,34,#d5b811,68,75,-3.9252,74.897,50,74.897,3.9252,25,0.068157895,0.033289474,0.034868421
1386,#e31b73,34,#fcdb42,69,88,-3.9252,74.897,50,74.897,3.9252,38,0.078618421,0.033289474,0.045328947
1387,#e31b73,34,#fba714,70,75,21.041,76.206,50,74.897,3.9252,25,0.046710526,0.033289474,0.013421053
1388,#4bcf8e,35,#73f5b0,36,88,-51.24,22.349,75,-51.24,22.349,13,0.526315789,0.445789474,0.080526316
1389,#184415,37,#4bcf8e,35,75,-51.24,22.349,25,-26.274,23.657,50,0.445789474,0.059144737,0.386644737
