"","concept","xPair","uxPair","keep_all","expID","subjectID","conditionProto","stimulus","prompt","key_press","darkSide","colorScale","colormap","darkSide2","sidePress","selectDark","X","Var1","darkrgb","darkAssoc_lot","darkAssoc_no","lightrgb","lightAssoc_lot","lightAssoc_no","plotID","rsquare","diffRating","darkAssoc","lightAssoc","diffLighting","darkL","darkA","darkB","lightL","lightA","lightB","SemDist","signSemDist","meanAssocDiff"
"12371","water",920,63,FALSE,9,"15768",30,"img/water_9_left_0.png","ocean water",39,0,9,0,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12372","water",920,63,FALSE,9,"19582",30,"img/water_9_left_2.png","ocean water",39,0,9,2,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12373","water",920,63,FALSE,9,"15554",30,"img/water_9_right_0.png","ocean water",39,1,9,0,0,0,1,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12374","water",920,63,FALSE,9,"19935",30,"img/water_9_right_2.png","ocean water",37,1,9,2,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12375","water",920,63,FALSE,9,"14183",30,"img/water_9_right_2.png","ocean water",37,1,9,2,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12376","water",920,63,FALSE,9,"17769",30,"img/water_9_right_4.png","ocean water",37,1,9,4,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12377","water",920,63,FALSE,9,"12614",30,"img/water_9_right_3.png","ocean water",37,1,9,3,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12378","water",920,63,FALSE,9,"12319",30,"img/water_9_left_4.png","ocean water",39,0,9,4,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12379","water",920,63,FALSE,9,"10529",30,"img/water_9_left_1.png","ocean water",39,0,9,1,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12380","water",920,63,FALSE,9,"18823",30,"img/water_9_right_2.png","ocean water",37,1,9,2,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12381","water",920,63,FALSE,9,"19582",30,"img/water_9_right_0.png","ocean water",37,1,9,0,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12382","water",920,63,FALSE,9,"14477",30,"img/water_9_left_1.png","ocean water",39,0,9,1,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12383","water",920,63,FALSE,9,"12760",30,"img/water_9_left_3.png","ocean water",39,0,9,3,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12384","water",920,63,FALSE,9,"10529",30,"img/water_9_right_4.png","ocean water",37,1,9,4,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12385","water",920,63,FALSE,9,"13054",30,"img/water_9_left_3.png","ocean water",39,0,9,3,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12386","water",920,63,FALSE,9,"10529",30,"img/water_9_right_3.png","ocean water",37,1,9,3,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12387","water",920,63,FALSE,9,"15255",30,"img/water_9_right_3.png","ocean water",37,1,9,3,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12388","water",920,63,FALSE,9,"12319",30,"img/water_9_left_2.png","ocean water",39,0,9,2,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12389","water",920,63,FALSE,9,"10037",30,"img/water_9_left_1.png","ocean water",39,0,9,1,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12390","water",920,63,FALSE,9,"14183",30,"img/water_9_left_2.png","ocean water",39,0,9,2,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12391","water",920,63,FALSE,9,"18464",30,"img/water_9_right_4.png","ocean water",37,1,9,4,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12392","water",920,63,FALSE,9,"12614",30,"img/water_9_right_4.png","ocean water",37,1,9,4,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12393","water",920,63,FALSE,9,"19098",30,"img/water_9_left_4.png","ocean water",39,0,9,4,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12394","water",920,63,FALSE,9,"10037",30,"img/water_9_left_2.png","ocean water",39,0,9,2,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12395","water",920,63,FALSE,9,"17769",30,"img/water_9_left_3.png","ocean water",39,0,9,3,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12396","water",920,63,FALSE,9,"19582",30,"img/water_9_right_1.png","ocean water",37,1,9,1,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12397","water",920,63,FALSE,9,"10529",30,"img/water_9_left_4.png","ocean water",39,0,9,4,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12398","water",920,63,FALSE,9,"10037",30,"img/water_9_right_3.png","ocean water",37,1,9,3,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12399","water",920,63,FALSE,9,"12760",30,"img/water_9_left_0.png","ocean water",39,0,9,0,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12400","water",920,63,FALSE,9,"12614",30,"img/water_9_left_1.png","ocean water",39,0,9,1,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12401","water",920,63,FALSE,9,"13054",30,"img/water_9_right_1.png","ocean water",37,1,9,1,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12402","water",920,63,FALSE,9,"18823",30,"img/water_9_left_4.png","ocean water",39,0,9,4,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12403","water",920,63,FALSE,9,"13054",30,"img/water_9_left_1.png","ocean water",39,0,9,1,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12404","water",920,63,FALSE,9,"14422",30,"img/water_9_right_4.png","ocean water",37,1,9,4,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12405","water",920,63,FALSE,9,"14214",30,"img/water_9_left_3.png","ocean water",39,0,9,3,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12406","water",920,63,FALSE,9,"19935",30,"img/water_9_left_4.png","ocean water",37,0,9,4,1,1,1,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12407","water",920,63,FALSE,9,"12760",30,"img/water_9_right_4.png","ocean water",37,1,9,4,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12408","water",920,63,FALSE,9,"18823",30,"img/water_9_left_0.png","ocean water",39,0,9,0,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12409","water",920,63,FALSE,9,"12319",30,"img/water_9_right_1.png","ocean water",37,1,9,1,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12410","water",920,63,FALSE,9,"19582",30,"img/water_9_left_1.png","ocean water",39,0,9,1,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12411","water",920,63,FALSE,9,"12319",30,"img/water_9_left_0.png","ocean water",39,0,9,0,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12412","water",920,63,FALSE,9,"12760",30,"img/water_9_left_2.png","ocean water",39,0,9,2,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12413","water",920,63,FALSE,9,"14477",30,"img/water_9_right_0.png","ocean water",37,1,9,0,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12414","water",920,63,FALSE,9,"15554",30,"img/water_9_left_4.png","ocean water",37,0,9,4,1,1,1,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12415","water",920,63,FALSE,9,"18823",30,"img/water_9_right_4.png","ocean water",37,1,9,4,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12416","water",920,63,FALSE,9,"18464",30,"img/water_9_left_0.png","ocean water",39,0,9,0,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12417","water",920,63,FALSE,9,"19098",30,"img/water_9_right_4.png","ocean water",37,1,9,4,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12418","water",920,63,FALSE,9,"14477",30,"img/water_9_left_3.png","ocean water",39,0,9,3,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12419","water",920,63,FALSE,9,"19582",30,"img/water_9_right_3.png","ocean water",37,1,9,3,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12420","water",920,63,FALSE,9,"19098",30,"img/water_9_left_0.png","ocean water",39,0,9,0,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12421","water",920,63,FALSE,9,"14214",30,"img/water_9_left_0.png","ocean water",39,0,9,0,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12422","water",920,63,FALSE,9,"14214",30,"img/water_9_right_0.png","ocean water",37,1,9,0,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12423","water",920,63,FALSE,9,"18464",30,"img/water_9_left_1.png","ocean water",39,0,9,1,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12424","water",920,63,FALSE,9,"12319",30,"img/water_9_right_4.png","ocean water",37,1,9,4,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12425","water",920,63,FALSE,9,"10037",30,"img/water_9_left_3.png","ocean water",39,0,9,3,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12426","water",920,63,FALSE,9,"13054",30,"img/water_9_right_3.png","ocean water",37,1,9,3,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12427","water",920,63,FALSE,9,"14477",30,"img/water_9_right_4.png","ocean water",37,1,9,4,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12428","water",920,63,FALSE,9,"19935",30,"img/water_9_right_3.png","ocean water",37,1,9,3,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12429","water",920,63,FALSE,9,"19935",30,"img/water_9_right_1.png","ocean water",37,1,9,1,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12430","water",920,63,FALSE,9,"12319",30,"img/water_9_right_3.png","ocean water",37,1,9,3,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12431","water",920,63,FALSE,9,"19582",30,"img/water_9_left_4.png","ocean water",39,0,9,4,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12432","water",920,63,FALSE,9,"19935",30,"img/water_9_left_0.png","ocean water",39,0,9,0,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12433","water",920,63,FALSE,9,"19935",30,"img/water_9_left_1.png","ocean water",39,0,9,1,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12434","water",920,63,FALSE,9,"14214",30,"img/water_9_right_1.png","ocean water",37,1,9,1,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12435","water",920,63,FALSE,9,"14214",30,"img/water_9_right_2.png","ocean water",37,1,9,2,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12436","water",920,63,FALSE,9,"14214",30,"img/water_9_left_1.png","ocean water",39,0,9,1,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12437","water",920,63,FALSE,9,"19935",30,"img/water_9_right_4.png","ocean water",37,1,9,4,0,1,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12438","water",920,63,FALSE,9,"18823",30,"img/water_9_left_3.png","ocean water",39,0,9,3,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12439","water",920,63,FALSE,9,"17769",30,"img/water_9_left_1.png","ocean water",39,0,9,1,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12440","water",920,63,FALSE,9,"14214",30,"img/water_9_left_4.png","ocean water",39,0,9,4,1,0,0,62,20,"#ea1d1d",0.106916666666667,0.701,"#39f6e0",0.816416666666667,0.191166666666667,6,0.87,0.722960526,0.012302632,0.735263158,38,50,72.28,53.857,88,-49.931,-2.6168,0.994258613341799,-0.994258613341799,0.722960526
"12441","water",938,9,FALSE,10,"17571",31,"img/water_10_right_0.png","ocean water",39,1,10,0,0,0,1,52,10,"#3b8378",0.737,0.31,"#baeaaf",0.466166666666667,0.4345,323,0.98,-0.311842105,0.677631579,0.365789474,38,50,-24.966,-1.3084,88,-26.274,23.657,0.466534916243539,0.466534916243539,-0.311842105
"12442","water",938,9,FALSE,10,"17571",31,"img/water_10_left_1.png","ocean water",37,0,10,1,1,1,1,52,10,"#3b8378",0.737,0.31,"#baeaaf",0.466166666666667,0.4345,323,0.98,-0.311842105,0.677631579,0.365789474,38,50,-24.966,-1.3084,88,-26.274,23.657,0.466534916243539,0.466534916243539,-0.311842105
"12443","water",938,9,FALSE,10,"16530",31,"img/water_10_left_4.png","ocean water",39,0,10,4,1,0,0,52,10,"#3b8378",0.737,0.31,"#baeaaf",0.466166666666667,0.4345,323,0.98,-0.311842105,0.677631579,0.365789474,38,50,-24.966,-1.3084,88,-26.274,23.657,0.466534916243539,0.466534916243539,-0.311842105
"12444","water",938,9,FALSE,10,"14302",31,"img/water_10_left_1.png","ocean water",37,0,10,1,1,1,1,52,10,"#3b8378",0.737,0.31,"#baeaaf",0.466166666666667,0.4345,323,0.98,-0.311842105,0.677631579,0.365789474,38,50,-24.966,-1.3084,88,-26.274,23.657,0.466534916243539,0.466534916243539,-0.311842105
"12445","water",938,9,FALSE,10,"14963",31,"img/water_10_right_1.png","ocean water",39,1,10,1,0,0,1,52,10,"#3b8378",0.737,0.31,"#baeaaf",0.466166666666667,0.4345,323,0.98,-0.311842105,0.677631579,0.365789474,38,50,-24.966,-1.3084,88,-26.274,23.657,0.466534916243539,0.466534916243539,-0.311842105
"12446","water",938,9,FALSE,10,"14963",31,"img/water_10_left_4.png","ocean water",37,0,10,4,1,1,1,52,10,"#3b8378",0.737,0.31,"#baeaaf",0.466166666666667,0.4345,323,0.98,-0.311842105,0.677631579,0.365789474,38,50,-24.966,-1.3084,88,-26.274,23.657,0.466534916243539,0.466534916243539,-0.311842105
"12447","water",938,9,FALSE,10,"19817",31,"img/water_10_right_4.png","ocean water",39,1,10,4,0,0,1,52,10,"#3b8378",0.737,0.31,"#baeaaf",0.466166666666667,0.4345,323,0.98,-0.311842105,0.677631579,0.365789474,38,50,-24.966,-1.3084,88,-26.274,23.657,0.466534916243539,0.466534916243539,-0.311842105
"12448","water",938,9,FALSE,10,"10648",31,"img/water_10_left_1.png","ocean water",37,0,10,1,1,1,1,52,10,"#3b8378",0.737,0.31,"#baeaaf",0.466166666666667,0.4345,323,0.98,-0.311842105,0.677631579,0.365789474,38,50,-24.966,-1.3084,88,-26.274,23.657,0.466534916243539,0.466534916243539,-0.311842105
