subjectID,ID,xPair,expID,plotID,concept,diffLighting,rsquare,darkrgb,dark_colorIndex,darkAssoc,darkL,darkA,darkB,lightrgb,lightcolor_index,lightAssoc,lightL,lightA,lightB,sidePress,seDark,seLeft,meanPropLeft,meanPropDark,darkSideC3,associatedSide,meanAssocDiff,SemDist,darkAssoc_lot,darkAssoc_no,lightAssoc_lot,lightAssoc_no,assocOuter1,assocOuter2,assocInner1,assocInner2
17225,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
14378,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
14378,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
15098,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
14170,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
12943,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
15098,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
12195,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
10091,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
10091,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
10091,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
12646,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
18731,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
13925,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
16130,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
10091,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
17225,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
17225,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
15038,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
14378,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
12943,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
18731,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
17225,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
11081,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
10970,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
12195,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
12069,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
16130,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
15098,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
18976,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
16395,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
12731,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
10386,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
17225,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
10970,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
12943,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
12069,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
15098,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
12195,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
12195,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
12943,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
11081,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
10782,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
11081,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
12069,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
11081,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
13925,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
14378,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
14170,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
15038,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
12731,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
12731,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
10091,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
15098,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
16395,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
12943,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
16130,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
18976,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
12646,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
10386,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
14170,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
12069,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
11081,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
10091,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
14378,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
10386,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
10782,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
18976,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
10970,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
16395,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
15038,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
10782,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
12646,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
12069,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
16395,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
12195,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
16395,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
10970,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
12069,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
18731,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
12069,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
16395,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
16130,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
16130,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1011513,0.36,0.655,-1,1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
12195,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
10091,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
10386,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,1,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
10091,22,900,8,35,water,63,0.99,#184415,37,0.2190132,25,-26.274,23.657,#39f6e0,20,0.7352632,88,-49.931,-2.6168,0,0.1006492,0.1008125,0.67,0.655,1,-1,-0.51625,0.8871554,0.30675,0.5494167,0.8164167,0.1911667,0.30675,0.1911667,0.8164167,0.5494167
